# id cna
44017 0
44022 0
52971 0
35960 0
43979 0
44018 0
44019 0
44020 0
44021 0
44751 0
43974 0
43973 0
43975 0
43921 0
52433 0
53006 0
53009 0
53010 0
45455 0
44748 0
44749 0
52393 0
52969 0
52970 0
44746 0
44699 0
45456 0
45451 0
45452 0
52388 0
52391 0
52965 0
52967 0
46056 0
45449 0
45450 0
45453 0
46088 0
46085 0
52386 0
52389 0
52963 0
46090 0
46083 0
46086 0
46087 0
46613 0
46638 0
46639 0
52385 0
46614 0
20371 0
36651 0
36652 0
36232 0
51962 0
20814 0
37268 0
20364 0
36647 0
36698 0
36700 0
36363 0
36360 0
36650 0
52492 0
20369 0
36230 0
52489 0
52545 0
52548 0
52547 0
36224 0
36227 0
36228 0
36229 0
36265 0
36268 0
52491 0
36023 0
36037 0
36054 0
36056 0
43257 0
36326 0
36053 0
36075 0
36359 0
43217 0
43218 0
43221 0
51958 0
51904 0
52439 0
52488 0
36004 0
36016 0
36020 0
51858 0
52394 0
52438 0
51855 0
35957 0
35958 0
36013 0
36032 0
36035 0
44014 0
36031 0
36012 0
44013 0
43255 0
43282 0
43918 0
43969 0
43970 0
44016 0
43254 0
43256 0
51815 0
52434 0
52435 0
52395 0
44015 0
44740 0
44745 0
51809 0
51811 0
51812 0
52392 0
44744 0
44010 0
43966 0
43971 0
44012 0
44739 0
45447 0
51804 0
51805 0
51806 0
51807 0
51808 0
52390 3
44741 0
44742 0
45443 0
45446 0
45448 0
51798 0
51802 0
51803 0
51801 0
51799 0
45444 0
46078 0
46081 0
46082 0
51800 0
36649 0
37220 0
37221 0
37222 0
37223 0
37225 0
37266 0
37267 0
36607 0
37224 0
37264 0
36608 0
36192 0
36570 0
36603 0
36604 0
36605 0
36606 0
51376 0
51378 0
51959 0
51906 0
36191 0
36226 0
36597 0
36600 0
36601 0
36642 0
36646 0
36223 0
36220 0
36221 0
36222 0
36285 0
36325 0
36321 0
36322 0
36323 0
36324 0
43214 0
36318 0
51324 0
36188 0
51277 0
51323 0
51857 0
51905 0
51278 0
36002 0
36003 0
36185 0
36189 0
36215 0
36216 0
36218 0
36219 0
51276 0
51814 0
51856 0
36000 0
35999 0
36001 0
36011 0
36014 0
36015 0
35997 0
35998 0
43281 0
36009 0
36010 0
36028 0
36029 0
36030 0
43279 0
43280 0
36006 0
36007 0
36052 0
43248 0
43251 0
43252 0
43278 0
36281 0
51235 0
51236 0
36008 0
35996 0
44011 0
51231 0
51233 0
51234 0
51813 0
51230 0
44006 0
43277 0
43294 0
44005 0
44008 0
44009 0
43249 0
51226 0
51228 0
51229 0
44007 0
50629 0
44004 0
44731 0
44732 0
44734 0
44735 0
44736 0
44737 0
44733 0
50627 0
50653 0
51224 0
51225 0
51222 0
51221 0
45438 0
45439 0
45440 0
50649 0
51202 0
45394 0
45393 0
45437 2
46077 0
37916 0
37182 0
37183 0
37912 0
37917 0
37953 3
37954 0
36568 0
36569 0
37177 0
37178 0
37180 0
37181 0
50799 0
36567 0
36599 0
37174 0
37216 0
36596 0
36593 0
36595 0
36320 0
36717 0
50230 0
50749 0
50798 0
50183 0
36190 0
36563 0
36566 0
50180 0
50703 0
50748 0
50704 0
36162 0
36183 0
36184 2
36186 0
36187 2
36592 0
50702 0
36181 0
36211 0
36204 0
36208 0
36245 0
36242 0
36207 0
43276 0
36238 0
36241 0
36279 0
36280 0
36282 0
36283 0
36284 0
43247 0
36277 0
50138 0
50099 0
50135 0
50662 0
50663 0
50699 0
50701 0
50659 0
36180 0
35986 0
35987 0
35988 0
35995 0
36177 0
50630 0
50661 0
35992 0
43293 0
35990 0
35993 0
35994 0
36005 0
43292 0
43290 0
43291 0
43274 0
43244 0
43272 0
43273 0
43275 0
50068 0
50097 0
50628 0
50658 0
43997 0
43998 0
44000 0
44001 0
44002 0
44003 0
50067 0
43999 0
43952 3
50650 0
45436 0
44725 0
44727 0
44728 0
44729 0
44730 0
50062 0
50624 0
50626 0
44678 0
44679 3
44684 0
44726 0
45389 0
44724 0
37879 0
37911 0
37913 0
37914 0
38639 0
38640 0
38608 0
37146 0
37143 2
37144 0
37145 0
37147 0
37176 0
37874 0
37122 0
37170 0
37173 0
37142 0
49630 0
49672 0
49675 0
50182 0
50227 0
50231 0
36542 0
36562 0
36565 2
37139 0
50137 0
50181 0
36555 0
36558 0
36559 0
36561 0
36564 0
36179 0
36236 0
36239 0
49587 0
49623 0
49624 0
49625 0
49627 0
50177 0
50178 0
36160 0
36161 0
49550 0
49585 0
50132 0
50136 0
50098 0
35985 0
36155 0
36158 0
36159 0
36176 0
36154 0
35991 0
35981 0
35984 0
35989 0
36169 0
36172 0
36173 0
36203 0
36200 0
42688 0
43270 0
36196 0
36199 0
36237 0
43269 0
43266 0
49547 0
50096 0
49549 0
35979 0
50066 0
50095 0
35983 0
49521 0
35982 0
43288 0
43289 0
43994 0
49520 0
43287 0
43265 0
43267 0
43271 0
43950 0
43946 0
43993 0
43286 0
43995 0
43996 0
49512 0
49513 0
44722 0
44674 0
43947 0
43948 0
43951 3
43992 0
43945 0
43989 0
44677 0
38601 0
38602 0
38605 0
39275 0
38606 0
37843 0
37844 0
37845 0
37846 0
37848 0
37873 0
37876 0
38573 0
38575 0
38598 0
37121 0
37141 0
49114 0
49115 0
49156 0
49158 0
49159 0
49629 0
49673 0
49676 0
37120 0
37118 0
37119 0
37134 0
37138 0
37840 0
49628 0
37136 0
49586 0
37130 0
37131 0
37133 0
36539 0
48700 3
49151 0
49152 0
49155 0
49157 0
48702 0
49583 0
37115 0
49074 0
49109 0
49110 0
49111 0
49113 0
49071 0
48658 0
36541 0
36535 0
36537 0
36538 0
36540 0
36554 0
49039 0
49073 0
48593 0
48624 0
36147 0
36153 0
36156 0
36157 0
36550 0
36547 0
36536 0
36549 0
36151 0
36152 0
36167 0
36168 0
36170 0
36171 0
36576 0
36543 0
36546 0
36166 0
36195 0
36197 0
36198 0
36573 0
36614 0
36163 0
36572 0
36571 0
48620 0
49036 2
49070 0
49072 0
48589 0
48591 0
49008 0
49011 2
49035 2
49038 0
36146 0
48592 0
25118 0
25163 0
25739 0
35978 0
36148 0
36150 0
43283 0
49007 0
49010 0
36149 0
36165 0
35980 0
43285 0
24529 0
25114 0
25117 0
36164 0
42689 0
43261 0
43262 0
43284 0
43990 0
48586 0
49002 0
49514 0
25792 0
25690 0
25742 0
25743 0
26361 0
49003 0
49004 0
49005 0
49006 0
43263 0
43944 0
43991 0
25017 0
25066 0
25067 0
25068 0
25689 0
43943 0
44672 0
8066 0
8116 0
8118 0
39252 0
39271 0
39274 0
39873 0
8069 0
8171 0
38596 0
39267 0
39269 0
39270 0
39273 0
39264 0
8333 0
8121 0
8358 0
8359 0
8360 0
38574 0
8393 0
8395 0
37841 0
38571 0
38572 0
38593 0
38594 0
38597 0
38587 0
38590 0
38592 0
37842 0
8337 0
8363 0
8364 0
8471 0
8472 0
8398 0
8475 0
8476 0
37117 0
37838 0
37839 0
37116 0
37837 0
37125 0
37129 0
37857 0
37860 0
37861 0
37859 0
37123 0
37153 0
37150 0
37151 0
37152 0
37188 0
36613 0
37185 0
37186 0
37187 0
37919 0
37962 0
8473 0
48663 0
48698 0
48699 0
48701 0
8477 0
8478 0
8488 0
37114 0
48625 0
48659 0
48660 0
48661 0
48662 0
8484 0
48622 0
8487 0
26438 0
27026 0
36530 0
37112 0
37113 0
37126 0
26445 0
36534 0
25825 0
25829 0
25830 0
26437 0
36531 0
36532 0
36533 0
25828 0
25156 0
25160 0
25201 0
36544 0
36545 0
36548 0
36575 0
25162 0
24018 0
24524 0
24525 0
24567 0
24568 0
24569 0
25159 2
36574 0
24528 2
48342 3
48343 0
48377 0
48695 0
48738 0
48311 0
48312 0
48655 0
48656 0
48623 0
27022 0
27024 0
48283 0
48590 0
48617 0
48618 3
48621 0
27569 0
48282 0
25788 0
25791 0
26405 0
26407 0
26408 0
26409 0
26436 0
26439 0
26440 0
26999 0
25115 0
25161 0
25787 0
25789 0
25790 0
25116 0
25063 0
24526 0
25110 2
25113 2
48371 0
48306 0
27557 0
27003 0
48281 0
48302 0
48613 0
48280 0
26360 0
48587 0
26359 0
26410 0
26955 0
26956 0
26957 0
27002 0
48584 0
26304 0
25741 0
26358 0
26357 0
25740 0
25685 0
8117 0
7796 0
8169 0
8170 0
8220 0
39266 0
39869 0
7741 0
7799 0
8259 0
39262 0
39265 0
39868 0
39870 0
39291 0
39888 0
39890 0
39322 0
39917 0
39918 0
16061 0
16062 0
16065 0
16080 0
39356 0
16079 0
8172 0
8221 0
8174 0
8222 0
8223 0
8394 0
8431 0
8225 0
8264 0
38588 0
38589 0
39261 0
39263 0
8458 0
8288 0
38584 0
38585 0
39259 0
38613 0
39286 0
39320 0
24021 0
38647 0
38648 0
38649 0
38688 0
38691 0
39319 0
8396 0
8433 0
8436 0
8432 0
38586 0
8435 0
8459 0
8461 0
8462 0
8470 0
25838 0
8465 0
25821 0
25837 0
37855 0
37856 0
38583 0
25200 0
25214 0
37124 0
24593 0
24594 0
25195 0
25196 0
25197 0
25198 0
37886 0
25192 0
24015 0
24562 0
24563 0
24592 0
37920 0
37921 0
24016 0
8439 0
8485 0
8486 0
8463 0
8466 0
8496 0
26443 0
26444 0
27025 0
27018 0
26434 0
25784 0
25823 0
25826 0
25827 0
26429 0
26432 0
26433 0
25824 0
25199 0
25152 0
25157 0
25779 0
25783 0
24566 0
24565 0
8375 0
8410 0
8411 0
8481 0
8482 0
8448 0
8480 0
8492 2
27570 2
8491 0
48310 0
48340 0
8497 0
27000 0
27017 0
27020 0
27021 0
27023 0
27553 0
27567 0
26996 0
27566 0
26401 0
26404 0
26406 0
26435 0
26995 0
8414 0
8415 0
8483 0
8495 0
48098 0
48123 3
48124 0
48125 0
48374 0
8493 2
8494 0
28081 0
48080 0
48097 0
48099 0
48095 0
28080 0
28085 0
27001 0
27520 0
27521 0
27555 0
27556 0
27558 0
27559 0
28079 0
26952 0
26954 0
26997 0
7795 0
7846 0
7845 0
7847 0
7849 0
7850 0
7883 0
7318 0
7885 0
15981 0
16204 0
16215 0
16216 0
39867 0
39887 0
39889 0
16217 0
39287 0
15985 0
15984 0
16028 0
16029 0
16031 0
16032 0
16218 2
16026 0
15519 3
15577 0
15578 0
15580 0
15581 0
15582 0
16030 0
16063 0
16064 0
15522 0
7886 0
7853 0
7890 0
8260 0
8261 2
8262 0
8285 0
7889 0
8284 0
8286 0
8287 0
8296 0
39258 0
39260 0
25835 0
16066 0
25211 0
16033 0
16034 0
24587 0
24596 0
25188 0
25209 0
25210 0
25212 0
39285 0
16068 0
15583 0
16067 0
24008 0
24012 0
24020 0
24585 0
24586 0
24588 0
24589 0
16082 2
8460 0
8267 0
8268 0
8271 0
8290 0
8292 0
8293 3
8291 0
25213 0
25813 0
25817 0
25818 0
25822 0
25833 0
25834 0
25836 0
26441 0
26442 0
26425 0
24590 0
24591 0
25191 0
25193 0
24558 0
27019 0
8275 0
8294 0
8464 0
27011 0
27012 0
27013 0
27014 0
27015 0
26426 0
8295 0
26430 0
26397 0
26427 0
26428 0
26431 0
8240 0
8241 0
8245 0
8277 0
8279 0
8280 0
8446 0
8469 0
28083 0
26992 0
27016 0
27548 0
27549 0
27550 0
27564 0
27565 0
27554 0
26991 0
8418 2
8249 0
8250 0
8417 3
8452 0
8453 0
28554 0
28084 0
8450 0
8451 0
28072 0
28074 0
28077 0
28078 0
28547 0
28549 0
28550 0
28551 0
28076 0
27551 0
6655 0
7319 0
7321 0
7348 0
7349 0
7350 0
7351 0
7365 0
7884 0
7905 0
15931 0
15932 0
15404 0
15461 0
15462 0
15463 0
15982 0
15983 0
15459 0
14778 0
14839 0
15520 3
15521 0
7329 0
7888 0
7907 0
7906 0
7354 0
7355 0
7908 0
7909 0
7910 0
25809 0
25832 0
7366 0
24583 0
24595 0
25184 0
25185 0
25189 0
25206 0
25207 0
25208 0
25205 0
24004 0
24019 0
24581 0
24582 0
7333 0
7359 0
7892 0
7893 0
7896 0
7897 0
7912 0
7911 0
25814 0
26418 0
26420 0
26421 0
26422 0
7865 0
7898 3
7899 0
7900 0
7901 0
27007 0
27008 0
27009 0
27010 0
27562 0
26983 0
7873 0
7903 0
8278 0
8281 0
28069 0
28068 0
26988 0
27541 0
27545 0
27546 0
27563 0
7831 0
7878 0
8244 0
8248 0
8282 0
7874 0
7877 0
8283 0
28070 0
28073 0
28545 0
28546 0
28071 0
6695 0
6699 0
6717 0
6718 0
6719 0
6720 0
15402 0
14715 0
14717 0
14718 0
14776 0
15403 0
25203 0
25204 0
14661 0
24576 0
14774 0
14777 3
14838 0
24578 0
24000 0
23996 0
24575 0
6704 0
7356 0
7358 0
25831 0
6722 0
6703 0
6723 0
7353 0
25806 0
25801 0
25805 0
25180 0
25181 0
25804 3
24542 0
24546 0
24577 0
6707 0
6708 0
7360 0
7361 0
7362 0
7363 0
7357 0
25807 0
25810 0
26415 0
26416 0
26419 0
7902 0
7339 0
7336 0
7337 0
7341 0
7364 0
26980 0
27006 0
27561 0
7340 0
7342 0
7345 0
7872 0
7904 0
28066 0
28062 0
28063 0
27539 0
27542 0
28064 0
28065 0
7302 0
7307 0
7875 0
7879 0
7303 0
7876 0
28523 0
28542 0
28543 0
28544 0
7346 0
5257 0
6012 0
6014 0
6015 0
6016 0
6017 0
6018 0
6033 0
6721 0
6031 0
6032 0
24573 0
25171 0
25172 0
25173 0
25202 0
13933 0
6013 0
13987 0
13243 0
13986 0
14043 0
24538 0
24539 0
24572 0
24574 0
5987 0
5988 0
6023 0
6702 0
6725 0
6019 0
6021 0
6022 0
6724 0
25799 0
25802 0
25803 0
26412 0
25798 0
6025 0
25174 0
25175 0
25177 0
25760 0
25128 0
5996 0
6026 0
6705 0
6706 0
6711 0
26414 0
6726 0
26377 0
26378 0
26413 0
26971 0
27004 0
26373 0
25764 0
26376 0
6001 0
6674 0
6675 0
6713 0
27538 0
6000 0
6028 0
6710 0
6712 0
6714 0
26976 0
27531 0
27533 0
27534 0
6678 0
6679 0
6683 0
6715 0
6716 0
7344 0
28514 0
28060 0
28059 0
28029 0
28034 0
28061 0
6637 0
6685 0
6687 0
7306 0
6684 0
6682 0
7347 0
28518 0
28519 0
28939 0
28943 0
5280 0
5282 0
5284 0
5283 0
25125 0
25165 0
25168 0
25169 0
25170 0
25795 0
24571 0
23990 0
24530 0
13191 0
24532 0
25167 0
24534 0
24535 0
24536 0
24570 0
25124 0
13242 0
5264 0
5265 0
5287 0
5288 0
6020 0
6034 0
26369 0
26411 0
25796 0
25752 0
25129 0
25751 0
25756 0
25797 0
25750 0
24489 0
25123 0
5269 0
5270 0
6027 0
26965 0
6024 0
26374 0
26375 0
26967 0
26968 0
26969 0
26970 0
26972 0
26371 0
26318 0
25704 0
26321 0
26322 0
26323 0
26372 0
5237 0
5999 0
5273 2
6029 0
27493 0
27529 0
27530 0
27532 0
28058 0
26920 0
26925 0
27488 0
5146 0
5962 0
5964 0
28934 0
5963 0
6003 0
6005 0
6006 0
28511 3
28515 0
6004 0
28026 0
28030 0
28510 0
5916 0
5965 0
5966 0
5967 0
5969 0
5971 0
29239 0
6007 0
6008 0
6686 0
28512 0
28904 3
28935 0
28936 0
28937 0
5970 0
29481 0
55348 0
55172 0
55171 0
29240 0
29202 3
29203 0
29238 0
29241 0
28901 3
29199 0
29169 0
29237 0
29201 0
28857 0
55167 0
55192 0
55194 0
55195 0
55352 0
55355 0
29452 0
29204 0
29451 0
29173 0
29423 0
29424 2
29425 0
29426 2
29454 2
55168 0
29168 0
29170 0
29174 0
55188 0
55190 0
55191 0
55351 0
29401 0
29405 2
29427 2
29589 0
55165 0
55187 0
29400 0
54957 0
54986 0
54989 0
55181 0
55186 0
55209 0
55210 0
55213 0
55164 0
29558 0
29559 0
54954 0
55184 0
16306 0
16404 0
16405 0
16407 0
16408 0
54953 0
54985 0
55206 0
55207 0
55182 0
16322 0
16323 0
29654 0
55179 0
55180 0
29652 0
54917 0
29535 0
29536 3
29540 0
29548 0
29328 0
29346 0
29347 0
29349 0
29008 0
29032 0
29033 0
29035 0
29009 0
28609 0
28610 0
28612 0
28613 0
28145 0
16319 0
16422 0
16321 0
16330 0
16332 0
16333 0
16423 0
16438 0
16441 0
12279 0
11570 0
11571 0
11575 0
12283 0
16334 0
16340 0
29537 0
29650 0
16339 0
11572 0
11574 0
10912 0
10913 0
10931 0
11573 0
11593 0
29330 0
29331 0
29528 0
29538 0
10928 0
10331 0
10332 0
10929 0
10930 0
10954 0
10932 0
9837 0
10348 0
10349 0
10350 0
10376 0
28584 0
9817 0
54937 0
55169 0
29200 0
54900 0
54901 0
54902 0
54904 2
54906 0
55160 0
28810 0
28854 0
29164 0
29165 0
54887 0
55166 0
54932 0
29422 0
54898 0
54899 0
54930 0
54933 0
29130 0
29132 0
29133 0
29166 0
29397 0
54897 0
54574 0
54612 0
54896 0
54925 0
54926 0
54928 0
54929 0
54895 0
29373 0
29398 0
54571 0
54952 0
54958 0
54923 0
54608 0
54611 0
54646 0
54919 0
54922 0
54924 0
54955 0
54605 0
29356 0
54567 0
54570 0
54918 0
16580 0
16581 0
16583 0
16584 0
54645 0
54681 0
54682 0
54683 0
54983 0
54984 0
54950 0
16426 0
54602 0
54607 0
54642 0
54916 0
54949 0
54951 0
29530 2
29533 0
54562 0
54564 2
54601 0
54604 0
54915 0
29534 0
29329 0
29320 2
29325 2
29326 0
29338 2
29524 0
29531 2
29327 0
29004 0
29005 0
29024 0
29028 0
29310 0
29323 0
28585 0
29007 0
28581 0
28582 0
28608 0
29003 0
16425 0
16603 0
16605 0
16606 0
16427 0
16440 0
16443 0
16444 0
16607 0
16608 0
16628 0
16629 0
54603 0
16335 0
16442 0
16446 0
16447 0
29529 0
16466 0
16462 0
16460 0
16480 0
10914 0
29523 0
29525 0
16463 0
10915 0
29526 0
29527 0
10325 0
29006 0
29309 0
29311 0
29314 0
9365 0
9816 0
28583 0
28984 0
28985 0
28986 0
28807 0
29129 0
54091 0
54524 0
54541 0
54543 0
54544 0
28760 3
28761 0
28764 0
28804 0
54579 0
29101 0
29128 0
54128 0
54538 0
54539 0
54540 0
28726 0
29096 0
29097 0
54088 0
54569 0
54537 0
54127 0
54172 0
54536 0
54572 0
54575 0
54123 0
54568 0
29098 0
29044 0
29067 0
29068 0
29352 0
54124 0
29039 0
54606 0
54609 0
54119 0
54165 0
54167 0
54168 0
54171 0
54565 0
54566 0
54164 0
29317 0
29332 0
29333 2
29335 2
29337 2
54118 0
54120 0
29019 0
29020 0
29023 0
29045 0
16806 0
16807 0
54257 0
54258 0
54299 0
54300 0
54643 0
16609 0
16837 0
54209 0
54210 0
54214 0
54255 0
54256 0
54161 0
54162 0
54163 0
54208 0
54211 0
54563 0
29334 2
29321 0
29322 0
29522 0
54115 0
54116 0
54117 2
54160 0
29307 0
29319 0
28998 0
29001 0
29002 0
29302 0
29305 0
29306 0
29308 0
28579 0
28977 0
28980 0
28981 2
28982 0
16808 0
16833 0
16836 0
16610 0
16631 0
16632 0
16834 0
16838 0
16839 0
16865 0
54561 0
16445 0
16635 0
16866 0
16633 0
16636 0
16658 0
54159 0
16661 0
16464 0
16467 0
29521 0
54114 0
16468 0
16469 0
29517 0
29520 0
39839 0
53623 0
29312 0
29295 0
29298 3
29516 0
39859 0
39860 0
29304 0
40383 0
39857 0
39251 0
29294 0
39858 0
28969 0
28983 0
29293 0
39854 3
39865 0
28968 0
28719 0
28722 0
28759 0
54089 0
54092 0
28718 0
28307 0
28259 0
28260 0
28261 0
28262 0
28720 0
28220 0
47419 0
27676 0
27713 0
27714 0
47435 0
54087 0
28723 0
29065 0
53542 0
53586 0
54085 0
54086 0
28221 0
28647 0
28651 0
28681 0
28683 0
28685 0
28686 0
53539 0
28649 0
27677 0
28182 0
28184 0
54122 0
54125 0
29040 0
29066 0
53579 0
53580 0
53581 0
53582 0
53583 0
53585 0
53636 0
54084 0
53538 0
54121 0
28620 0
29011 0
29036 0
29037 0
29038 0
29041 0
29315 0
53577 0
53578 0
53629 0
53631 0
53632 0
53574 0
28993 2
29012 0
29015 0
53576 0
28570 0
28592 0
28989 0
28991 0
16809 0
53243 0
53294 0
53784 0
53831 0
53832 0
16840 0
53240 0
53730 0
53781 0
53131 0
53677 0
53679 0
53680 0
53729 0
53731 0
53020 0
53072 0
53076 0
53575 0
53624 0
53625 0
53627 0
53628 0
53572 0
53622 0
28994 0
29291 0
29292 0
29300 0
29301 0
29303 0
40398 0
40857 0
53573 0
40854 0
28972 0
28973 0
28974 0
28975 0
28976 0
28978 0
28979 0
30505 0
17091 0
17094 0
17124 0
17127 0
16841 0
16868 0
17125 0
17158 0
16869 0
16872 0
17128 0
16870 0
16871 0
16873 0
16899 0
16902 0
16903 0
17159 0
53676 0
16905 0
39806 0
39837 0
16659 0
16904 0
16662 0
40353 0
40382 0
53128 0
40828 0
39836 0
39856 0
40376 0
40379 0
40380 0
40381 0
40396 0
40397 0
39851 0
28970 2
28967 0
39855 3
39864 0
40390 0
40393 0
40394 3
40395 0
40399 0
40851 0
53543 0
47095 0
47096 0
47442 0
52962 0
53536 0
47429 0
47433 0
46640 0
52961 0
47094 0
47411 0
47053 0
47077 0
47078 0
47080 0
47081 0
47415 0
47416 0
47432 0
47434 0
52988 0
53033 0
53587 0
53540 0
28682 0
28680 0
52958 0
52960 0
52985 0
28646 0
47441 0
28648 0
47673 0
28149 0
28183 0
47428 0
47430 0
47431 0
47678 0
47681 0
28616 0
53029 0
52984 0
29010 0
52957 0
52978 0
52980 0
52981 0
47680 0
28587 0
28614 0
28615 0
28617 0
28987 0
47824 0
53024 0
53025 0
52400 0
52401 0
52975 0
52976 0
52977 0
53022 0
28990 0
53021 0
28588 0
28589 0
28971 0
28988 0
30797 0
31174 0
30796 0
30798 0
17412 0
17415 0
52662 0
52663 0
52715 0
52716 0
52717 0
53293 0
52661 0
53186 0
53241 0
52606 0
52607 0
52550 0
52442 0
53019 0
53073 0
29299 0
52974 0
52397 0
52973 0
40845 0
40846 0
40856 0
41231 0
52443 0
53018 0
41230 0
41235 0
30839 0
30840 0
31221 0
40852 0
40855 0
31223 0
17452 0
17453 0
17455 0
17456 0
17161 0
17454 0
17491 0
17492 0
17494 3
17495 0
17457 0
17533 0
17162 0
17163 0
17164 0
17194 0
17196 0
40796 0
52549 0
52552 0
53185 0
40354 0
40355 0
40827 0
40829 0
53071 0
40847 0
40795 0
40797 0
40318 0
40377 0
40378 0
40843 0
40844 0
40853 0
40373 0
40388 0
40391 0
40392 0
40840 0
40850 0
40849 0
46635 0
46636 0
46637 0
47092 0
47093 0
52382 0
52383 0
47071 0
47075 0
47076 0
47072 0
47421 0
47425 0
47426 0
47427 0
47438 0
47439 0
47440 0
47437 0
47091 0
52373 3
31552 0
47679 0
31551 0
31554 0
47676 0
47682 0
51784 0
52371 0
52374 0
51816 0
51818 0
51819 0
51861 0
52369 0
52398 0
52396 0
31604 0
31129 0
31175 0
52370 0
31130 0
31176 0
31177 0
31601 0
31602 0
31603 0
31650 0
51548 0
17784 0
52078 0
52079 0
52083 0
52131 0
52132 0
52023 0
52025 0
52077 0
52080 0
52022 0
51382 0
41533 0
51859 0
51863 0
51908 0
51909 0
51910 0
51911 0
52441 0
52493 0
41219 0
41220 0
41229 0
41232 0
41530 0
41537 0
51860 0
41234 0
31180 0
41536 0
31222 0
31652 0
31653 0
41224 0
41225 0
41227 0
41228 0
41233 0
17824 0
17826 0
17827 0
17829 0
18194 0
18243 0
17831 0
17497 0
17498 0
17828 0
17869 0
17870 0
17872 0
52021 0
17873 0
51381 0
17496 0
17499 0
40757 0
41160 0
41163 0
41197 0
51963 0
51965 0
40274 0
17535 0
40792 0
40794 0
40826 0
41194 0
41195 0
41196 0
40825 0
40842 0
41215 0
31224 0
40834 0
41223 0
40837 0
40836 0
51220 0
51216 0
51217 0
51793 0
51794 0
51795 0
51796 0
51797 0
51792 3
46634 0
46601 0
46603 0
46606 0
46633 0
51200 0
51209 0
51212 0
51213 0
51789 3
51790 0
47066 0
46632 0
47067 0
47088 0
47089 0
47090 0
47087 0
47436 0
51199 0
51203 0
51204 0
32019 0
32020 0
32021 0
32023 0
32535 0
32537 0
51205 0
51781 2
47422 0
51280 0
51332 0
50754 0
41769 0
51237 0
51238 0
51239 0
51240 0
51780 0
32073 2
32075 0
32076 0
32126 0
32127 0
51494 0
51549 0
50861 0
50917 0
50753 0
50802 0
50805 0
51329 0
51330 0
51383 0
51326 0
41491 0
41514 0
41516 0
41517 0
50706 0
51281 0
51328 0
51279 0
51327 0
41515 0
41526 0
41528 0
41531 0
41532 0
41765 0
41768 0
31651 0
32129 0
41522 0
41527 0
41534 0
41535 0
41762 0
50970 0
18197 0
18244 0
18246 0
18292 0
18675 0
18676 0
17830 0
18731 0
17875 0
18247 0
18293 0
18294 0
50858 0
51493 0
17874 0
41123 0
41125 0
41162 0
41459 0
41490 0
51380 0
51437 0
41525 0
41208 0
41209 0
41212 0
41222 0
50623 0
50625 0
50642 3
51201 0
51214 0
51218 0
50622 0
46035 0
46039 0
46040 0
46074 0
46075 0
46076 0
46631 0
50620 0
50637 0
50638 0
50640 0
50641 2
51207 0
51210 0
51211 0
46602 0
47064 0
46036 0
33040 0
33098 0
46597 0
46630 0
50619 0
50621 0
51198 0
51206 0
50103 0
50631 0
50635 0
50636 0
50670 0
50073 0
32592 0
32482 0
50634 0
32536 0
32538 0
32539 0
33099 0
33100 0
33157 0
50633 0
50140 0
50143 0
50705 0
50707 0
50708 0
50710 0
50755 0
33215 0
41767 0
41928 0
50070 0
50102 0
50632 0
50664 0
50665 0
50666 0
32647 0
41930 0
32593 3
32594 0
32595 0
32598 0
32648 2
33158 0
33161 0
33217 0
41766 0
50348 0
50400 0
50916 0
50971 0
50345 0
50344 0
50859 0
41714 0
50185 0
50235 0
50236 0
50752 0
50803 0
41740 0
41741 0
41759 0
50186 0
50751 0
41752 0
41756 0
41757 0
41758 0
41760 0
41764 0
32650 0
32654 0
41523 0
41524 0
41761 0
41763 0
18627 0
18678 0
18679 0
18681 0
18682 0
19089 0
19144 0
19145 0
18732 0
18296 0
18680 0
18683 0
18734 0
18735 0
41427 0
50288 0
50290 0
50915 0
41428 0
41457 0
41460 0
41717 0
41489 0
41205 0
41502 0
41507 0
41521 0
41518 0
50061 0
50059 0
50060 0
50063 0
50646 0
45435 0
45385 0
45386 0
45390 0
45391 0
45432 0
45433 0
45434 0
46032 0
50058 0
49504 0
49529 0
50056 0
49503 0
50057 0
50074 2
33043 0
46629 0
46073 0
33633 0
33636 0
33695 0
46072 0
33634 0
49556 0
33759 0
49525 0
50069 0
50071 0
33101 0
33102 0
33160 0
33696 0
33697 0
33698 0
33699 0
33702 0
33757 0
33159 0
49633 0
49635 0
50187 0
49632 0
49588 0
49590 0
50141 0
50139 0
33818 0
41929 0
42018 0
42025 0
42026 0
42027 0
49552 0
49553 0
50100 0
41926 0
33819 2
33163 0
33216 0
33219 0
33758 0
33761 0
33762 0
33820 0
33763 0
49732 0
49679 0
41716 0
41898 0
41899 0
49634 0
49680 0
49681 0
50184 0
41690 0
49117 0
42021 0
41897 0
41914 0
41916 0
41917 0
49631 0
41915 0
41911 0
41924 0
41927 2
33822 0
41925 0
33218 0
33222 0
41748 0
41749 0
41750 0
41753 0
41921 0
19147 0
19148 0
19150 0
19621 0
19622 0
49789 0
19624 0
19682 0
19149 0
19151 0
19207 0
41664 0
41666 0
41667 0
41691 0
41864 0
49733 0
41425 0
41665 0
41687 0
41688 0
41689 0
41881 0
41500 0
41503 0
41729 3
41747 0
41920 0
41724 0
48998 0
49001 0
49509 0
49508 0
49507 0
44676 0
44721 0
44671 0
44723 0
45431 0
49505 0
34756 0
34823 3
48994 0
49018 0
49502 0
49526 0
48993 0
34233 0
34234 0
